panel,panel_stratum,config,description,n_genes,genes_with_protein,mean_candidates,ranking_identical_rate_vs_A0,top10_identical_rate_vs_A0,mean_top10_jaccard_vs_A0,top1_change_rate_vs_A0,mean_rank_spearman_vs_A0,mean_abs_rank_change_vs_A0,mean_abs_score_change_vs_A0,confidence_constant_rate,mean_final_score_std,mean_confidence_std,mean_largest_tie_size,mean_tied_candidate_fraction
unfiltered_random,ALL,A1b_no_protein_evidence,Remove direct protein and all protein-derived confidence,100,19,1440.99,0.46,0.77,0.9300224775224776,0.050000000000000044,0.9881444715994608,19.53806840861597,0.04457834406923725,0.68,0.08222804748105951,0.033792815620349755,697.01,0.8122522901253514
unfiltered_random,ALL,A1c_no_protein_confidence,Retain direct protein; remove protein-derived confidence only,100,19,1441.09,0.46,0.79,0.9460339660339661,0.06000000000000005,0.9940900607801737,15.935784298654776,0.04281669282713477,0.67,0.08230746776555468,0.03435584999402012,696.0,0.8099247897417503
unfiltered_random,ALL,A2_no_confidence,Remove the full confidence block; renormalise RNA/protein,100,19,1441.09,0.52,0.74,0.9226689976689976,0.06000000000000005,0.9715514337845503,32.8501829206019,0.05108280924019794,0.67,0.09593036473108302,0.03895000853972261,696.13,0.8003543820759343
unfiltered_random,ALL,A2a_no_conf_completeness,Remove completeness from confidence; renormalise retained components,100,19,1441.09,0.47,0.85,0.9720454545454545,0.020000000000000018,0.9983301844988022,7.744685814792596,0.007551007765403568,0.67,0.08269491029685795,0.04474440641259591,696.15,0.8094585082570432
unfiltered_random,ALL,A2b_no_conf_source_support,Remove source support from confidence; renormalise retained components,100,19,1441.09,0.5,0.78,0.9528088578088578,0.050000000000000044,0.9781405629260381,22.88152214441144,0.011024154873463794,0.81,0.08217703153908579,0.029485718460774413,696.22,0.809986979875247
unfiltered_random,ALL,A2c_no_conf_consistency,Remove RNA-protein consistency; renormalise retained components,100,19,1441.09,0.51,0.92,0.9854545454545455,0.010000000000000009,0.9992320410657208,4.446765531497231,0.0037957545616055448,0.67,0.08267737831810475,0.04522961678862921,696.05,0.8092424744757745
unfiltered_random,ALL,A3_equal_bio,Equal RNA/protein biological weights,100,19,1441.09,0.81,0.87,0.9647086247086247,0.010000000000000009,0.998957718553061,3.933315334366735,0.0008022034621289222,0.67,0.08282055392860821,0.03895000853972259,696.12,0.808433853600678
unfiltered_random,ALL,A3b_reversed_bio,Protein biological weight greater than RNA,100,19,1441.09,0.81,0.84,0.9436655011655012,0.050000000000000044,0.9965318119870935,7.310909843863345,0.0016043830143406248,0.67,0.08340956173698576,0.03895000853972258,696.1,0.807741785065851
unfiltered_random,ALL,A4_adaptive_trust,Team baseline plus gene-level adaptive RNA trust,100,19,1441.09,0.89,0.9,0.9582042957042957,0.06000000000000005,0.9963746808745507,5.79341039516489,0.001330820333537544,0.67,0.08331156960508695,0.038950008539722615,696.09,0.8080334287167098
unfiltered_random,ALL,A5_v3_structure,Flat v3 RNA/protein/consistency/completeness structure,100,19,1441.09,0.53,0.76,0.9448601398601398,0.050000000000000044,0.9752230432804041,27.85794856278008,0.009403907863783603,0.67,0.08658426239510648,0.03895000853972255,696.18,0.8068515615950888
unfiltered_random,ALL,A6_v3_full,Flat v3 structure plus adaptive trust,100,19,1441.09,0.53,0.75,0.9237903762903763,0.06999999999999995,0.9731137141541892,29.49750099331663,0.01001351226911021,0.67,0.08725675781760923,0.03895000853972255,696.18,0.80542963849464
unfiltered_random,ALL,B0_rna_mean,RNA-only mean ranking; no protein or confidence in final score,100,19,1440.99,0.52,0.73,0.9130586080586082,0.06000000000000005,0.9664297849476897,35.0895484529019,0.05208522918155887,0.68,0.09574725772663685,0.03379281562034973,697.13,0.8044185532707695
unfiltered_random,unfiltered_random,A0_team_baseline,"Team baseline: RNA .55, protein .30, confidence .15",100,19,1441.09,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.67,0.08244086933903723,0.03895000853972259,696.11,0.8090661382014087
unfiltered_random,unfiltered_random,A1a_no_direct_protein,Remove direct protein; retain protein-derived confidence,100,19,1440.99,0.81,0.85,0.9464035964035965,0.06999999999999995,0.9927903922866428,10.340041645890082,0.0019272632314191456,0.67,0.08243746918741975,0.03895244513670842,696.1,0.8101204149942204
unfiltered_random,unfiltered_random,A1b_no_protein_evidence,Remove direct protein and all protein-derived confidence,100,19,1440.99,0.46,0.77,0.9300224775224776,0.050000000000000044,0.9881444715994608,19.53806840861597,0.04457834406923725,0.68,0.08222804748105951,0.033792815620349755,697.01,0.8122522901253514
unfiltered_random,unfiltered_random,A1c_no_protein_confidence,Retain direct protein; remove protein-derived confidence only,100,19,1441.09,0.46,0.79,0.9460339660339661,0.06000000000000005,0.9940900607801737,15.935784298654776,0.04281669282713477,0.67,0.08230746776555468,0.03435584999402012,696.0,0.8099247897417503
unfiltered_random,unfiltered_random,A2_no_confidence,Remove the full confidence block; renormalise RNA/protein,100,19,1441.09,0.52,0.74,0.9226689976689976,0.06000000000000005,0.9715514337845503,32.8501829206019,0.05108280924019794,0.67,0.09593036473108302,0.03895000853972261,696.13,0.8003543820759343
unfiltered_random,unfiltered_random,A2a_no_conf_completeness,Remove completeness from confidence; renormalise retained components,100,19,1441.09,0.47,0.85,0.9720454545454545,0.020000000000000018,0.9983301844988022,7.744685814792596,0.007551007765403568,0.67,0.08269491029685795,0.04474440641259591,696.15,0.8094585082570432
unfiltered_random,unfiltered_random,A2b_no_conf_source_support,Remove source support from confidence; renormalise retained components,100,19,1441.09,0.5,0.78,0.9528088578088578,0.050000000000000044,0.9781405629260381,22.88152214441144,0.011024154873463794,0.81,0.08217703153908579,0.029485718460774413,696.22,0.809986979875247
unfiltered_random,unfiltered_random,A2c_no_conf_consistency,Remove RNA-protein consistency; renormalise retained components,100,19,1441.09,0.51,0.92,0.9854545454545455,0.010000000000000009,0.9992320410657208,4.446765531497231,0.0037957545616055448,0.67,0.08267737831810475,0.04522961678862921,696.05,0.8092424744757745
unfiltered_random,unfiltered_random,A3_equal_bio,Equal RNA/protein biological weights,100,19,1441.09,0.81,0.87,0.9647086247086247,0.010000000000000009,0.998957718553061,3.933315334366735,0.0008022034621289222,0.67,0.08282055392860821,0.03895000853972259,696.12,0.808433853600678
unfiltered_random,unfiltered_random,A3b_reversed_bio,Protein biological weight greater than RNA,100,19,1441.09,0.81,0.84,0.9436655011655012,0.050000000000000044,0.9965318119870935,7.310909843863345,0.0016043830143406248,0.67,0.08340956173698576,0.03895000853972258,696.1,0.807741785065851
unfiltered_random,unfiltered_random,A4_adaptive_trust,Team baseline plus gene-level adaptive RNA trust,100,19,1441.09,0.89,0.9,0.9582042957042957,0.06000000000000005,0.9963746808745507,5.79341039516489,0.001330820333537544,0.67,0.08331156960508695,0.038950008539722615,696.09,0.8080334287167098
unfiltered_random,unfiltered_random,A5_v3_structure,Flat v3 RNA/protein/consistency/completeness structure,100,19,1441.09,0.53,0.76,0.9448601398601398,0.050000000000000044,0.9752230432804041,27.85794856278008,0.009403907863783603,0.67,0.08658426239510648,0.03895000853972255,696.18,0.8068515615950888
unfiltered_random,unfiltered_random,A6_v3_full,Flat v3 structure plus adaptive trust,100,19,1441.09,0.53,0.75,0.9237903762903763,0.06999999999999995,0.9731137141541892,29.49750099331663,0.01001351226911021,0.67,0.08725675781760923,0.03895000853972255,696.18,0.80542963849464
unfiltered_random,unfiltered_random,B0_rna_mean,RNA-only mean ranking; no protein or confidence in final score,100,19,1440.99,0.52,0.73,0.9130586080586082,0.06000000000000005,0.9664297849476897,35.0895484529019,0.05208522918155887,0.68,0.09574725772663685,0.03379281562034973,697.13,0.8044185532707695
